PET_KLASSE,NACHTBELAS,PET_MITTEL,T2M_MITTEL,SHAPE.AREA,SHAPE.LEN
starke Belastung,maessig,35.64,18.8,354.4864349,256.47306181491
sehr starke Belastung,maessig,37.15,18.72,4741.3110728,969.142573082103
maessige Belastung,maessig,34.45,18.45,1084.28194634,430.099702234735
maessige Belastung,maessig,34.38,18.29,1209.80776274,419.186961009243
maessige Belastung,nicht vorhanden,29.82,16.82,116.1422964,113.253284626163
starke Belastung,maessig,35.03,18.54,6727.95408404,335.874099802442
sehr starke Belastung,maessig,38.12,18.94,109.1235525,55.1033679162306
maessige Belastung,schwach,33.07,17.69,1118.63643158,475.60834531458
maessige Belastung,maessig,34.77,18.74,1562.22026398,360.245350879487
starke Belastung,maessig,35.21,18.02,297.0311575,84.3744336434058
maessige Belastung,nicht vorhanden,30.66,16.54,178.20627412,185.379935397911
maessige Belastung,nicht vorhanden,31.47,16.62,95.55863434,132.775582431511
starke Belastung,maessig,36.99,18.45,359.84830508,338.005027210099
sehr starke Belastung,maessig,37.13,18.82,10216.68286464,454.696719129096
starke Belastung,maessig,36.89,18.68,3146.3860924,1853.73703053742
maessige Belastung,maessig,31.42,18.13,1500.5033068,783.777064863463
maessige Belastung,nicht vorhanden,34.94,17.43,355.5794331,195.625355015529
maessige Belastung,maessig,29.42,18.12,35.1453056,37.6580093454504
schwache Belastung,maessig,28.59,18.15,397.62314966,363.089031060817
maessige Belastung,maessig,31.68,18.07,219.88510826,145.538719122415
schwache Belastung,maessig,24.39,18.17,176.75175756,173.584908146684
keine Belastung,maessig,19.06,18.17,3743.6847571,836.613742848132
maessige Belastung,schwach,31.81,17.81,2054.08651728,529.991610106141
keine Belastung,schwach,21.93,17.93,332.74228562,74.3262810815072
schwache Belastung,maessig,27.87,18.17,348.8112605,237.847754810929
maessige Belastung,maessig,31.44,18.7,40.7274734,28.9125178415042
maessige Belastung,maessig,31.96,18.31,27.49458678,21.9283190918092
maessige Belastung,maessig,31.66,18.48,76.63005102,57.2855413689751
maessige Belastung,maessig,29.92,18.51,60.2374171,152.691959989487
maessige Belastung,maessig,31.67,18.31,527.0256093,251.42882640135
maessige Belastung,maessig,31.86,18.48,76.44441458,57.0844341170892
maessige Belastung,maessig,31.01,18.49,54.42803966,31.3001130712152
maessige Belastung,maessig,33.23,18.61,225.66302382,116.930364526011
maessige Belastung,maessig,32.38,18.42,1625.80434388,596.217835425436
maessige Belastung,maessig,32.7,18.35,147.38645866,130.59338852248
sehr starke Belastung,maessig,37.06,18.43,190.72300382,197.438791910552
maessige Belastung,maessig,34.88,18.31,51.58787044,35.3536387842082
maessige Belastung,maessig,31.93,18.23,452.75590156,160.545546349967
sehr starke Belastung,maessig,38.99,18.88,110.93915124,50.7230670255071
sehr starke Belastung,maessig,37.02,18.85,225.99908452,61.2292458386797
maessige Belastung,nicht vorhanden,33.34,17.47,230.05403644,66.766031523526
starke Belastung,maessig,36.26,18.53,216.64871354,92.5576974067431
maessige Belastung,schwach,34.39,17.84,8100.6881845,727.116127078405
starke Belastung,maessig,35.82,18.37,300.38538102,307.834406825172
starke Belastung,maessig,35.2,18.31,973.16487748,343.191084267455
maessige Belastung,maessig,33.17,18.25,74.67675154,63.5093926080513
maessige Belastung,maessig,33.61,18.55,98.73441824,51.0753452230542
maessige Belastung,maessig,33.74,18.56,334.57444624,280.18815424565
maessige Belastung,maessig,31.46,18.56,55.2937806,30.328666661866
starke Belastung,maessig,36.03,18.27,116.90237202,234.263318520253
schwache Belastung,maessig,27.75,18.51,109.79842976,60.8696779193676
maessige Belastung,schwach,32,17.52,174.93124912,176.024282705289
maessige Belastung,maessig,33.11,18.27,1877.79840386,275.595995416461
maessige Belastung,maessig,29.56,18.86,47.03327692,37.5247491156504
maessige Belastung,maessig,29.07,18.72,112.84037638,95.1744707545572
maessige Belastung,schwach,33.35,17.92,409.64674522,229.476805159751
maessige Belastung,maessig,30.9,18.11,181.39714682,186.645374952561
keine Belastung,maessig,21.47,18.5,116.47964266,43.187090917446
maessige Belastung,maessig,32.39,18.34,250.03234092,208.754631411074
maessige Belastung,maessig,32.94,18.62,40.5978651,29.1839930331412
maessige Belastung,maessig,33.64,18.69,30.39661754,22.1201519528351
sehr starke Belastung,maessig,38.29,18.67,114.57070512,60.1626218753073
maessige Belastung,maessig,30.31,18.1,74.69044632,60.9766734755977
maessige Belastung,maessig,33.6,18.77,85.0700819,64.4608146282418
maessige Belastung,maessig,33.15,18.77,40.035716,52.2046017948277
starke Belastung,maessig,35.71,18.69,305.25532144,117.369618807306
starke Belastung,maessig,35.66,18.26,92.59728494,56.9968385317207
maessige Belastung,maessig,33.53,18.66,3274.92751828,514.738932031552
maessige Belastung,maessig,33.33,18.19,3428.89871266,483.382453695144
starke Belastung,maessig,36.35,18.37,744.43162306,281.372238739677
starke Belastung,maessig,36.7,18.69,5426.80983962,1269.02098911923
sehr starke Belastung,maessig,39.32,18.8,799.93274922,456.146295236851
sehr starke Belastung,maessig,39.06,18.71,105.63755298,50.7423189800566
starke Belastung,maessig,35.02,18.26,230.2820215,64.9349952761225
maessige Belastung,maessig,34.49,18.4,394.4235512,185.298344691064
maessige Belastung,maessig,34.96,18.34,98.50720992,42.1877917879768
maessige Belastung,maessig,33.29,18.48,39.17085422,26.2941733078686
starke Belastung,maessig,36.46,18.68,318.83975718,124.345589373352
starke Belastung,maessig,35.73,18.23,727.87997386,113.200893196972
sehr starke Belastung,maessig,37.91,18.78,665.01869912,633.801022750289
sehr starke Belastung,maessig,37.43,18.7,214.68573498,125.99814101593
starke Belastung,maessig,36.26,18.18,7435.81781386,582.158871399859
starke Belastung,maessig,35.64,18.33,201.64606622,91.93933641765
maessige Belastung,maessig,34.09,18.72,2398.70347974,353.68379772867
starke Belastung,maessig,36.04,18.53,396.11029212,133.427169862227
sehr starke Belastung,maessig,40.6,18.93,82.5511841,88.0743706282263
starke Belastung,maessig,35.97,18.43,206.81474222,112.883552456455
maessige Belastung,maessig,34.98,18.54,4444.22053328,335.000858517976
maessige Belastung,maessig,33.27,18.64,272.65146156,73.3476317150203
maessige Belastung,maessig,33.44,18.65,235.14075602,143.214912538672
sehr starke Belastung,maessig,39.06,18.66,160.3322032,53.8418909270141
starke Belastung,maessig,36,18.48,52.2576422,30.6965854153839
starke Belastung,maessig,36.23,18.53,6186.21988326,427.156330213881
maessige Belastung,maessig,34.89,18.47,47.9778293,28.6084277572264
starke Belastung,maessig,36.83,18.52,420.56823908,143.305755872745
sehr starke Belastung,maessig,39.54,18.64,891.66459672,311.421461799942
starke Belastung,maessig,35.85,18.5,37.04428232,30.3735032359846
starke Belastung,maessig,35.75,18.45,38.9195997,26.6516015730811
maessige Belastung,maessig,31.06,18.07,25.46013758,19.4753461754739
sehr starke Belastung,maessig,37.78,18.74,790.39819164,256.664843346454
sehr starke Belastung,maessig,37.74,18.66,2599.40000492,254.635409494279
sehr starke Belastung,maessig,37.1,18.48,247.47970458,99.6274307946529
sehr starke Belastung,maessig,38.47,18.69,1179.44466948,405.281956687943
sehr starke Belastung,maessig,37.78,18.63,123.752859,76.4540850084566
starke Belastung,hoch,36.74,19.06,2614.96764904,439.279840418428
starke Belastung,maessig,35.56,18.7,71.45771322,44.5898581449644
starke Belastung,maessig,36.56,18.38,1443.00845056,163.471252006767
sehr starke Belastung,maessig,39.19,18.74,129.97585206,127.502845392741
starke Belastung,maessig,36.25,18.32,83.0816521,40.7894064951766
starke Belastung,maessig,35.52,18.41,41.8686515,27.9833739957189
sehr starke Belastung,maessig,39.92,18.69,278.03540102,233.542562625354
starke Belastung,maessig,36.11,18.53,84.01290502,215.011481922254
sehr starke Belastung,maessig,39.72,18.65,813.74591418,512.370051817635
starke Belastung,maessig,35.71,18.44,2264.84542894,336.366454221874
starke Belastung,maessig,36.88,18.49,5364.42603246,435.110760866572
starke Belastung,maessig,35.98,18.26,176.85269994,110.070711279517
starke Belastung,maessig,36.64,18.34,5609.1557538,364.638280322447
sehr starke Belastung,maessig,39.77,18.74,190.40079818,77.8290693829001
starke Belastung,maessig,36.18,18.19,108.001398,120.161855010766
starke Belastung,maessig,36.11,18.41,1424.58964678,258.267462359254
sehr starke Belastung,maessig,40.72,18.76,1088.0653066,515.137223058948
starke Belastung,maessig,36.3,18.3,7056.04685398,685.610136406037
starke Belastung,maessig,36.67,18.45,6629.25910558,715.072461206893
sehr starke Belastung,maessig,39.74,18.64,1805.03095682,474.545798143422
sehr starke Belastung,maessig,37.96,18.27,300.10759854,136.315512836043
starke Belastung,maessig,36.85,18.15,92.66115942,112.720225855057
sehr starke Belastung,maessig,39.18,18.28,158.5067234,173.614878060762
sehr starke Belastung,maessig,39.7,18.32,152.0957849,282.984424346635
extreme Belastung,maessig,41.07,18.39,58.8132884,40.4398360227416
extreme Belastung,maessig,41.19,18.51,56.39614328,31.1794746100171
starke Belastung,maessig,36.65,18.21,2581.20005248,260.061467424018
sehr starke Belastung,maessig,39.73,18.34,622.43217598,370.905170148486
starke Belastung,maessig,35.97,18.25,196.19254458,63.7091736058013
starke Belastung,maessig,36.56,18.32,103.15840746,69.5952065967999
starke Belastung,maessig,36.83,18.31,418.9527773,614.856484655204
sehr starke Belastung,maessig,40.49,18.83,94.72671178,59.2934944761516
sehr starke Belastung,maessig,40.48,18.93,317.95201066,99.8844711410847
sehr starke Belastung,maessig,38.96,18.73,358.75197524,172.782287541339
sehr starke Belastung,maessig,39.3,18.82,64.90168088,48.3484086551197
sehr starke Belastung,maessig,40.7,18.92,885.37491704,413.430779086593
sehr starke Belastung,maessig,40.83,18.89,37.3273888,34.7831512922395
extreme Belastung,maessig,41.75,18.97,45.7565687,32.7635684203909
extreme Belastung,hoch,41.08,19.05,32.9958906,25.7058640514476
extreme Belastung,maessig,41.69,18.86,94.42315042,42.6231090236249
starke Belastung,maessig,35.4,18.43,15156.81136948,509.214033300466
extreme Belastung,maessig,41.38,18.94,579.24080466,258.313391142037
sehr starke Belastung,maessig,38.58,18.95,1377.6772091,317.620760863994
sehr starke Belastung,maessig,38.99,18.98,65.6057776,73.1567141789764
sehr starke Belastung,maessig,38.43,18.7,139.31976096,103.802303473671
sehr starke Belastung,maessig,38.08,18.69,854.03911154,119.326412741408
sehr starke Belastung,hoch,40.78,19.06,70.58597106,44.0314515968809
sehr starke Belastung,hoch,40.58,19.01,622.1443871,111.23206949152
starke Belastung,maessig,36.69,18.5,107.17316452,98.1857841901445
extreme Belastung,maessig,42,18.98,84.16027802,55.2952989856134
sehr starke Belastung,hoch,38.76,19.34,2982.55674536,291.504172862756
sehr starke Belastung,hoch,39.37,19.51,686.94200454,132.578929052668
starke Belastung,maessig,36.93,18.66,101.95093964,114.822085989086
sehr starke Belastung,maessig,37.42,18.52,1563.239428,280.000851652187
sehr starke Belastung,hoch,38.64,19.05,11141.26978182,1678.57887744233
sehr starke Belastung,maessig,38.67,18.91,5292.09086398,864.019788544823
sehr starke Belastung,maessig,37.41,18.71,224.58925768,186.405948610209
sehr starke Belastung,maessig,39.25,18.96,286.32702714,447.003519386122
maessige Belastung,maessig,33.57,18.37,119.15080062,50.1170352539307
maessige Belastung,schwach,30.75,17.83,365.68923462,294.866909437446
maessige Belastung,maessig,32.07,18.18,802.9569254,307.289848086406
maessige Belastung,nicht vorhanden,31.55,16.66,381.1039681,101.942470326114
maessige Belastung,nicht vorhanden,33.39,17.21,290.5762917,338.252765602577
maessige Belastung,nicht vorhanden,33.79,17.22,2236.06441316,535.338276042091
sehr starke Belastung,schwach,37,17.54,176.07546558,147.940010062222
maessige Belastung,schwach,32.61,17.5,93.2412063,121.25007896626
maessige Belastung,nicht vorhanden,31.3,16.88,422.26138198,404.670032589769
starke Belastung,maessig,35.63,18.4,609.16588236,150.172922413893
maessige Belastung,schwach,34.06,17.86,573.96580062,185.565099436676
starke Belastung,schwach,35.09,17.58,7931.06836934,2315.19803032033
starke Belastung,maessig,36.94,18.52,425.20439852,290.445449882665
maessige Belastung,nicht vorhanden,34.4,17.03,33.33671014,51.4564837415003
starke Belastung,maessig,35.81,18.42,38.28551566,80.8897262434481
sehr starke Belastung,hoch,37.75,19.04,142.6541115,48.6079326816429
sehr starke Belastung,hoch,37.25,19.01,1156.8905008,212.438715344003
sehr starke Belastung,hoch,39.22,19.81,40.53661718,29.214663244135
starke Belastung,maessig,35.64,18.77,462.23345746,89.6909772005409
sehr starke Belastung,maessig,38.57,18.91,279.48681922,101.732598975965
starke Belastung,maessig,35.45,18.7,518.22641482,119.609647663366
sehr starke Belastung,hoch,37.18,19.11,2458.8460763,269.94456044727
maessige Belastung,maessig,32.45,18.44,103.91211652,46.752870063088
sehr starke Belastung,hoch,38.31,19.1,140.97625084,117.497870834803
sehr starke Belastung,hoch,38.57,19.09,48.7874596,110.190191833723
maessige Belastung,maessig,34.1,18.47,68.6208142,71.6724865416855
sehr starke Belastung,maessig,38.03,18.69,451.61919046,216.678519064393
maessige Belastung,maessig,34.03,18.49,87.0253009,90.4132510176978
starke Belastung,maessig,36.72,18.92,248.2791613,101.414515024196
starke Belastung,maessig,35.74,18.76,309.48982594,113.143734456483
sehr starke Belastung,maessig,38.24,18.94,622.17323706,192.610559605864
sehr starke Belastung,hoch,38.41,19.11,267.97246854,139.239449626231
starke Belastung,maessig,35.58,18.58,3907.81064714,556.63428576864
sehr starke Belastung,hoch,38.43,19.1,227.88022694,130.955572007644
sehr starke Belastung,maessig,39.76,18.91,124.16889092,58.148634435275
schwache Belastung,nicht vorhanden,28.39,16.75,536.0651285,211.923857641965
keine Belastung,schwach,22.97,17.89,40.44852654,32.7494718415356
sehr starke Belastung,maessig,38.71,18.75,34.9917967,36.7194465393871
starke Belastung,maessig,36.7,18.32,264.3836239,69.3431555484894
keine Belastung,maessig,22.56,18.19,37.69404176,33.5655765999401
maessige Belastung,nicht vorhanden,31.74,16.25,20.7104125,16.940355650023
maessige Belastung,nicht vorhanden,34.39,16.78,49.335327,33.5012240769616
sehr starke Belastung,maessig,37.93,18.47,72.40605122,40.6448265573693
sehr starke Belastung,maessig,37.22,18.52,1637.34833436,234.447172296459
sehr starke Belastung,maessig,38.53,18.25,49.2805175,33.4606847352518
sehr starke Belastung,maessig,37.36,18.47,544.79542144,158.885247171805
sehr starke Belastung,maessig,39.39,18.86,115.12002662,101.47187580957
sehr starke Belastung,maessig,39.45,18.95,68.66514808,54.1962784700193
sehr starke Belastung,maessig,37.58,18.92,159.43405734,101.01803821344
maessige Belastung,maessig,31.25,18.48,410.97037492,452.515577641313
sehr starke Belastung,maessig,39.56,18.98,777.3139466,327.681335714159
extreme Belastung,maessig,41.35,18.59,175.9479264,59.9602823493633
sehr starke Belastung,maessig,39.39,18.76,490.57707008,382.108941163223
sehr starke Belastung,hoch,39.3,19.8,86.62849,38.7656386715937
maessige Belastung,maessig,34.99,18.37,177.8866164,139.064222401285
sehr starke Belastung,maessig,39.14,18.61,502.29161548,311.618790390453
sehr starke Belastung,schwach,37.02,17.89,248.6914989,257.988973730566
sehr starke Belastung,maessig,37.62,18.06,51.80416872,63.6217006117989
starke Belastung,nicht vorhanden,35.63,17.04,236.9114245,144.54608969662
sehr starke Belastung,maessig,40.27,18.56,43.2346299,35.7769122209466
sehr starke Belastung,maessig,39.89,18.54,55.70167058,43.0910527573357
sehr starke Belastung,maessig,38.62,18.49,55.4677448,31.109441439372
starke Belastung,maessig,36.34,18.01,834.8011778,333.874592482038
starke Belastung,schwach,35.64,17.83,99.88908474,52.3661477872409
sehr starke Belastung,maessig,38.39,18.05,200.2631522,116.303517729583
sehr starke Belastung,maessig,38.03,18.11,496.28468356,395.701234046585
starke Belastung,schwach,36.52,17.76,656.72750992,607.080963455461
maessige Belastung,maessig,33.18,18.14,119.4936125,76.7734129540729
starke Belastung,nicht vorhanden,36.38,17.48,211.21999208,138.110531866244
starke Belastung,nicht vorhanden,35.83,17.34,349.56519494,126.757365065403
sehr starke Belastung,nicht vorhanden,37.81,17.48,2135.99235646,284.093674467104
sehr starke Belastung,schwach,38.29,17.83,1450.67347704,173.829910969409
starke Belastung,nicht vorhanden,36.73,16.94,431.74792512,402.869614842415
sehr starke Belastung,schwach,38.11,17.85,375.86154106,206.496000013616
sehr starke Belastung,maessig,39.14,18.05,1038.63154892,170.343261412804
starke Belastung,nicht vorhanden,35.21,16.82,293.35119808,225.943974788838
sehr starke Belastung,schwach,38.45,17.91,587.65843884,276.215396535086
starke Belastung,schwach,35.94,17.63,333.04335364,73.5499067257481
sehr starke Belastung,maessig,38.38,18.11,140.24275826,86.4983074950254
extreme Belastung,schwach,41.02,17.96,44.3280554,28.2346536451882
starke Belastung,schwach,36.26,17.71,4199.66163448,444.709826757335
maessige Belastung,nicht vorhanden,34.57,16.48,60.47956638,31.7997990349732
sehr starke Belastung,schwach,39.02,17.98,151.53976444,165.381220063225
maessige Belastung,nicht vorhanden,33.31,16.45,77.30333406,101.154662740676
maessige Belastung,nicht vorhanden,34.15,16.5,488.40971208,228.536651882631
starke Belastung,nicht vorhanden,35.52,15.34,667.47920866,234.034297150889
