ARPS,ABC,FIRST_STAT,BFSNR,NBC,GEMEINDE,STAND,BCLAB,SHAPE.AREA,SHAPE.LEN
58,B,,66,1,Opfikon,2019,Ueberbaut,128344.258617895,2035.65223782205
58,B,,66,1,Opfikon,2019,Ueberbaut,253124.309161735,3543.10246042196
58,B,,66,1,Opfikon,2019,Ueberbaut,14936.657655815,523.103201559227
58,TR,,66,11,Opfikon,2019,Technischer Rest,126556.71867379,2221.01435732252
58,TR,,66,11,Opfikon,2019,Technischer Rest,38584.81751661,1328.75089736697
1,S,,261,2,Zürich,2019,Sofort baureif,2943.55014636,287.859505040875
49,TR,,161,11,Zollikon,2019,Technischer Rest,1467.232381355,172.692067590789
1,TR,,261,11,Zürich,2019,Technischer Rest,10028.357265845,1054.24966120147
1,TR,,261,11,Zürich,2019,Technischer Rest,5201.516996,362.195996856598
1,TR,,261,11,Zürich,2019,Technischer Rest,15061.73658288,1180.28636398889
1,S,,261,2,Zürich,2019,Sofort baureif,881.831890675,124.144222837501
1,B,,261,1,Zürich,2019,Ueberbaut,13722.15105454,691.751033787648
1,B,,261,1,Zürich,2019,Ueberbaut,12724.66501528,768.92050642394
1,B,,261,1,Zürich,2019,Ueberbaut,5731.59897293,379.246998195258
1,TR,,261,11,Zürich,2019,Technischer Rest,1205.062100215,169.98070840697
1,B,,261,1,Zürich,2019,Ueberbaut,320.93354139,111.480972572899
1,B,,261,1,Zürich,2019,Ueberbaut,14326.288335135,707.987411863777
1,B,,261,1,Zürich,2019,Ueberbaut,15329.076437295,679.043558218638
1,TR,,261,11,Zürich,2019,Technischer Rest,7827.7948095,481.304977402138
1,TR,,261,11,Zürich,2019,Technischer Rest,4511.8276725,294.955067126414
1,TR,,261,11,Zürich,2019,Technischer Rest,2798.18390915,252.790495326115
1,S,,261,2,Zürich,2019,Sofort baureif,2180.36310527,227.610457089709
1,B,,261,1,Zürich,2019,Ueberbaut,59817.574701635,2148.24347915812
49,TR,,161,11,Zollikon,2019,Technischer Rest,5998.9529123,3146.93315683749
1,S,,261,2,Zürich,2019,Sofort baureif,600.464142675,98.3605992374259
1,TR,,261,11,Zürich,2019,Technischer Rest,11696.236203,719.797431980114
1,B,,261,1,Zürich,2019,Ueberbaut,20345.41988975,616.338994723515
1,TR,,261,11,Zürich,2019,Technischer Rest,62764.14015325,2030.89960806969
1,TR,,261,11,Zürich,2019,Technischer Rest,120493.88995225,1804.15330662523
1,TR,,261,11,Zürich,2019,Technischer Rest,4588.399102765,250.055939684125
1,TR,,261,11,Zürich,2019,Technischer Rest,8.993044815,48.612886812595
1,TR,,261,11,Zürich,2019,Technischer Rest,9.01723482,26.0439621587032
1,TR,,261,11,Zürich,2019,Technischer Rest,39.1350523,191.780700853276
1,TR,,261,11,Zürich,2019,Technischer Rest,204.9558535,125.259139483782
1,B,,261,1,Zürich,2019,Ueberbaut,35972.342621575,790.512086582096
1,TR,,261,11,Zürich,2019,Technischer Rest,2361.419448,416.478761371686
1,B,,261,1,Zürich,2019,Ueberbaut,136977.128917215,2191.18346656363
1,S,,261,2,Zürich,2019,Sofort baureif,4717.90955662,366.884586988815
1,B,,261,1,Zürich,2019,Ueberbaut,7376.096659505,353.825233484515
1,B,,261,1,Zürich,2019,Ueberbaut,7336.82152002,428.77818776718
1,S,,261,2,Zürich,2019,Sofort baureif,1149.54087753,244.406843726885
1,B,,261,1,Zürich,2019,Ueberbaut,23586.820594655,616.984289682137
1,TR,,261,11,Zürich,2019,Technischer Rest,5217.48268356,461.472746492232
1,S,,261,2,Zürich,2019,Sofort baureif,1698.12759308,166.097691993643
1,TR,,261,11,Zürich,2019,Technischer Rest,3491.59588375,296.580070349803
1,B,,261,1,Zürich,2019,Ueberbaut,4060.74833704,246.227182616432
1,B,,261,1,Zürich,2019,Ueberbaut,461125.95374756,5960.05462397125
62,TR,,69,11,Wallisellen,2019,Technischer Rest,3175.90151598,307.383636180415
1,S,,261,2,Zürich,2019,Sofort baureif,2001.57706492,193.577747098656
1,S,,261,2,Zürich,2019,Sofort baureif,723.79988209,111.075883535195
1,TR,,261,11,Zürich,2019,Technischer Rest,526.8531775,120.890483413753
1,B,,261,1,Zürich,2019,Ueberbaut,20383.72896395,772.486309476687
1,TR,,261,11,Zürich,2019,Technischer Rest,5525.829791,328.725494394123
1,TR,,261,11,Zürich,2019,Technischer Rest,2194.47910322,310.208662917625
49,B,,161,1,Zollikon,2019,Ueberbaut,3930.74419195,364.970761953417
53,B,,191,1,Dübendorf,2019,Ueberbaut,84879.939607285,1543.60013508088
1,S,,261,2,Zürich,2019,Sofort baureif,2212.887402245,193.334403860443
1,B,,261,1,Zürich,2019,Ueberbaut,23022.5353837,612.229797019868
56,B,,195,1,Maur,2019,Ueberbaut,9600.50771238,550.804634672586
1,TR,,261,11,Zürich,2019,Technischer Rest,4800026.13168168,52628.9801342993
9,TR,,248,11,Uitikon,2019,Technischer Rest,126098.31291095,3158.26509303492
1,TR,,261,11,Zürich,2019,Technischer Rest,49915.75967185,5146.80375096174
9,TR,,248,11,Uitikon,2019,Technischer Rest,1097.506264,159.154581938868
9,TR,,248,11,Uitikon,2019,Technischer Rest,753951.465281325,5786.1773231141
8,TR,,247,11,Schlieren,2019,Technischer Rest,54165.701280655,4812.81793657105
8,B,,247,1,Schlieren,2019,Ueberbaut,3573.2265242,303.862050508962
8,TR,,247,11,Schlieren,2019,Technischer Rest,113455.26983979,9908.07813004121
6,B,,245,1,Oberengstringen,2019,Ueberbaut,46630.973513385,1946.09089023343
25,TR,,13,11,Stallikon,2019,Technischer Rest,20758.702062005,1038.24566195174
25,TR,,13,11,Stallikon,2019,Technischer Rest,1944.79018415,175.237656192811
1,TR,,261,11,Zürich,2019,Technischer Rest,6649.77581508,829.856866171716
1,TR,,261,11,Zürich,2019,Technischer Rest,1059.899397,272.608185760358
1,TR,,261,11,Zürich,2019,Technischer Rest,3181.847548,325.243831771741
1,TR,,261,11,Zürich,2019,Technischer Rest,4171.9499505,595.738621323466
1,B,,261,1,Zürich,2019,Ueberbaut,5673.02269483,447.24324592657
1,TR,,261,11,Zürich,2019,Technischer Rest,141372.094772825,2870.73441545973
1,B,,261,1,Zürich,2019,Ueberbaut,4890.28283007,295.740419799717
1,S,,261,2,Zürich,2019,Sofort baureif,941.16866403,142.71436570772
1,TR,,261,11,Zürich,2019,Technischer Rest,7935.8515866,582.168015073218
1,TR,,261,11,Zürich,2019,Technischer Rest,26350.3570955,1105.36946687449
1,TR,,261,11,Zürich,2019,Technischer Rest,3191.519107075,246.942056907357
1,B,,261,1,Zürich,2019,Ueberbaut,53943.1816848,1737.421562866
1,B,,261,1,Zürich,2019,Ueberbaut,11606.41626557,644.66262034537
1,B,,261,1,Zürich,2019,Ueberbaut,10736.6034543,412.613071414944
1,B,,261,1,Zürich,2019,Ueberbaut,3741.53532697,243.236886290983
1,S,,261,2,Zürich,2019,Sofort baureif,3356.384526295,293.274271652963
1,B,,261,1,Zürich,2019,Ueberbaut,36020.79656614,969.35744531783
1,B,,261,1,Zürich,2019,Ueberbaut,12993.06995072,462.709287701521
1,S,,261,2,Zürich,2019,Sofort baureif,866.49779722,126.092300278953
1,B,,261,1,Zürich,2019,Ueberbaut,32.087610785,22.8059848135439
1,B,,261,1,Zürich,2019,Ueberbaut,3214.760973,323.094247406694
1,B,,261,1,Zürich,2019,Ueberbaut,68215.609616825,1915.83170119763
1,TR,,261,11,Zürich,2019,Technischer Rest,61111.209825045,2103.85008034952
1,B,,261,1,Zürich,2019,Ueberbaut,27116.379066465,805.092901906241
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,32175.55367602,1556.87942929703
1,B,,261,1,Zürich,2019,Ueberbaut,179718.07189546,3380.95842529689
1,TR,,261,11,Zürich,2019,Technischer Rest,30976.1952745,720.280021724016
1,TR,,261,11,Zürich,2019,Technischer Rest,6705.64408855,388.605494935724
1,B,,261,1,Zürich,2019,Ueberbaut,12880.593632195,618.131585633988
1,B,,261,1,Zürich,2019,Ueberbaut,8820.16189067,399.878228876994
1,B,,261,1,Zürich,2019,Ueberbaut,16144.662671615,558.544042077354
1,B,,261,1,Zürich,2019,Ueberbaut,148659.191242565,3308.39761196029
1,B,,261,1,Zürich,2019,Ueberbaut,254.5056003,92.3260997593926
1,TR,,261,11,Zürich,2019,Technischer Rest,1906.075736,180.261265819357
1,B,,261,1,Zürich,2019,Ueberbaut,551.534640385,151.412231346276
1,S,,261,2,Zürich,2019,Sofort baureif,1006.131230305,151.430787356783
1,TR,,261,11,Zürich,2019,Technischer Rest,2293.3084587,293.328707846309
1,S,,261,2,Zürich,2019,Sofort baureif,852.756912945,124.30903079869
1,B,,261,1,Zürich,2019,Ueberbaut,66000.784097425,2111.80858495474
1,B,,261,1,Zürich,2019,Ueberbaut,355889.440197145,4622.09671346675
70,TR,,96,11,Regensdorf,2019,Technischer Rest,2153.544141,325.248544191297
70,TR,,96,11,Regensdorf,2019,Technischer Rest,62060.30647385,2083.18218987679
1,S,,261,2,Zürich,2019,Sofort baureif,333.3517654,78.8944952040443
1,B,,261,1,Zürich,2019,Ueberbaut,6237.442061305,357.893441252537
1,S,,261,2,Zürich,2019,Sofort baureif,7407.126500945,539.140546588514
1,B,,261,1,Zürich,2019,Ueberbaut,145129.72500347,1827.90715596466
1,S,,261,2,Zürich,2019,Sofort baureif,1405.5939959,146.847198655468
1,TR,,261,11,Zürich,2019,Technischer Rest,52699.65738154,1197.93084877344
1,TR,,261,11,Zürich,2019,Technischer Rest,1655.4900975,162.767392384866
1,TR,,261,11,Zürich,2019,Technischer Rest,25329.97138495,614.613858621509
1,B,,261,1,Zürich,2019,Ueberbaut,110685.77540521,1662.97344009822
1,TR,,261,11,Zürich,2019,Technischer Rest,57698.616248095,1835.78557139233
1,B,,261,1,Zürich,2019,Ueberbaut,1436.45875016,155.187514079675
1,TR,,261,11,Zürich,2019,Technischer Rest,11431.2639161,475.756398833701
1,B,,261,1,Zürich,2019,Ueberbaut,113227.96114706,2374.93943852342
1,B,,261,1,Zürich,2019,Ueberbaut,13278.105328185,549.791856133346
1,B,,261,1,Zürich,2019,Ueberbaut,542032.185643175,59241.7290509126
1,S,,261,2,Zürich,2019,Sofort baureif,658.400749705,101.317203706135
1,TR,,261,11,Zürich,2019,Technischer Rest,3485.6081445,275.663234201346
1,B,,261,1,Zürich,2019,Ueberbaut,3592.009772855,239.029015103544
1,TR,,261,11,Zürich,2019,Technischer Rest,2048.8679715,182.095280677308
1,B,,261,1,Zürich,2019,Ueberbaut,45990.582944315,1169.23205125167
1,TR,,261,11,Zürich,2019,Technischer Rest,27881.9629085,994.626521438651
1,B,,261,1,Zürich,2019,Ueberbaut,1102.75724443,141.984173446855
1,B,,261,1,Zürich,2019,Ueberbaut,10061.6755504,463.981609247353
1,B,,261,1,Zürich,2019,Ueberbaut,2418.4754626,198.34647413568
1,B,,261,1,Zürich,2019,Ueberbaut,1187.36932986,157.458117685973
1,B,,261,1,Zürich,2019,Ueberbaut,5237.85328998,316.217366463276
1,B,,261,1,Zürich,2019,Ueberbaut,4358.39897153,257.747505618874
1,B,,261,1,Zürich,2019,Ueberbaut,1692.96405332,196.180196575882
1,B,,261,1,Zürich,2019,Ueberbaut,1525.082422,205.504518664343
1,B,,261,1,Zürich,2019,Ueberbaut,1225.35485243,154.99171099308
1,S,,261,2,Zürich,2019,Sofort baureif,1878.240672715,173.891580695495
1,B,,261,1,Zürich,2019,Ueberbaut,3622.00037379,249.823427274693
1,B,,261,1,Zürich,2019,Ueberbaut,5349.248090785,359.950246776136
1,B,,261,1,Zürich,2019,Ueberbaut,8562.34936222,715.998839415627
1,B,,261,1,Zürich,2019,Ueberbaut,2774.9468475,230.865376733088
1,B,,261,1,Zürich,2019,Ueberbaut,29079.466444805,991.380568834662
1,S,,261,2,Zürich,2019,Sofort baureif,315.11307801,74.1090525805063
1,B,,261,1,Zürich,2019,Ueberbaut,40808.850533955,1672.1367811572
1,S,,261,2,Zürich,2019,Sofort baureif,917.21964932,152.76988413628
1,S,,261,2,Zürich,2019,Sofort baureif,556.53399466,141.544412643854
1,TR,,261,11,Zürich,2019,Technischer Rest,11480.182443415,819.320047201287
1,B,,261,1,Zürich,2019,Ueberbaut,1765.795643095,660.944123914756
1,B,,261,1,Zürich,2019,Ueberbaut,1416.549203395,211.869486834645
1,B,,261,1,Zürich,2019,Ueberbaut,9317.8125016,837.361394847269
1,TR,,261,11,Zürich,2019,Technischer Rest,2147.030567625,354.716185056671
1,S,,261,2,Zürich,2019,Sofort baureif,4060.4057171,242.451323605982
1,B,,261,1,Zürich,2019,Ueberbaut,5265.164691315,288.374407828228
1,S,,261,2,Zürich,2019,Sofort baureif,925.985358175,121.906887524721
1,B,,261,1,Zürich,2019,Ueberbaut,91687.612692535,2032.95593020425
1,B,,261,1,Zürich,2019,Ueberbaut,7734.27321385,355.964918493153
1,B,,261,1,Zürich,2019,Ueberbaut,12183.213557865,529.544517756802
1,TR,,261,11,Zürich,2019,Technischer Rest,28242.09793275,1855.23810308822
1,S,,261,2,Zürich,2019,Sofort baureif,654.27552836,119.51020205412
1,S,,261,2,Zürich,2019,Sofort baureif,435.4139626,86.6413257511776
1,B,,261,1,Zürich,2019,Ueberbaut,10687.1376755,590.736426120122
1,B,,261,1,Zürich,2019,Ueberbaut,545.317967715,96.430943269998
1,S,,261,2,Zürich,2019,Sofort baureif,136.97597756,59.0313409089608
1,S,,261,2,Zürich,2019,Sofort baureif,512.34374201,91.4709106810717
1,S,,261,2,Zürich,2019,Sofort baureif,1079.960916935,149.142295309336
1,B,,261,1,Zürich,2019,Ueberbaut,7345.98732109,516.803630832458
1,B,,261,1,Zürich,2019,Ueberbaut,4231.81729916,325.222616957923
1,TR,,261,11,Zürich,2019,Technischer Rest,1562.5112875,190.716615957442
1,S,,261,2,Zürich,2019,Sofort baureif,994.694910595,141.344652364715
1,B,,261,1,Zürich,2019,Ueberbaut,105049.058672765,1511.71880172485
1,B,,261,1,Zürich,2019,Ueberbaut,6501.16168765,326.608960236659
1,S,,261,2,Zürich,2019,Sofort baureif,3198.35019001,391.278662346228
1,S,,261,2,Zürich,2019,Sofort baureif,3025.93426576,220.561967686287
1,S,,261,2,Zürich,2019,Sofort baureif,3125.33628676,235.531871650264
1,B,,261,1,Zürich,2019,Ueberbaut,6958.3921516,346.481406311827
1,TR,,261,11,Zürich,2019,Technischer Rest,13511.6002925,497.98913117117
59,TR,,97,11,Rümlang,2019,Technischer Rest,246634.889117325,4560.49683280508
1,B,,261,1,Zürich,2019,Ueberbaut,14661.29907525,1031.18374431153
1,TR,,261,11,Zürich,2019,Technischer Rest,2645.55909485,425.905183760695
1,TR,,261,11,Zürich,2019,Technischer Rest,1044.4970915,298.457767413392
27,B,,131,1,Adliswil,2019,Ueberbaut,15174.285897695,654.377885861029
1,B,,261,1,Zürich,2019,Ueberbaut,20301.11290295,780.925070221053
1,TR,,261,11,Zürich,2019,Technischer Rest,16332.313075,741.981680281121
1,S,,261,2,Zürich,2019,Sofort baureif,1494.263340195,156.185349276183
1,S,,261,2,Zürich,2019,Sofort baureif,933.46777176,165.486280245626
1,B,,261,1,Zürich,2019,Ueberbaut,338.8068547,83.32441000696
1,B,,261,1,Zürich,2019,Ueberbaut,803.38143125,135.705146591185
1,TR,,261,11,Zürich,2019,Technischer Rest,1625.923648635,402.065797877091
1,TR,,261,11,Zürich,2019,Technischer Rest,8930.606017,500.124299214251
1,S,,261,2,Zürich,2019,Sofort baureif,591.0737536,99.7546057616201
1,B,,261,1,Zürich,2019,Ueberbaut,13776.328193735,563.363431604795
1,TR,,261,11,Zürich,2019,Technischer Rest,4632.0177091,276.613410748784
1,S,,261,2,Zürich,2019,Sofort baureif,900.09495408,121.844691033056
1,B,,261,1,Zürich,2019,Ueberbaut,10992.54276161,474.28765530366
1,B,,261,1,Zürich,2019,Ueberbaut,3604.82687713,292.026799972134
1,B,,261,1,Zürich,2019,Ueberbaut,25976.08622239,1038.395475091
1,B,,261,1,Zürich,2019,Ueberbaut,5731.164139725,321.097036888831
1,B,,261,1,Zürich,2019,Ueberbaut,32373.04294465,1109.90736481839
1,B,,261,1,Zürich,2019,Ueberbaut,31268.619671045,947.096612622781
1,B,,261,1,Zürich,2019,Ueberbaut,9175.55653225,440.008892307971
1,B,,261,1,Zürich,2019,Ueberbaut,6764.6822675,350.144884436754
1,B,,261,1,Zürich,2019,Ueberbaut,6884.864270565,347.966748850512
1,B,,261,1,Zürich,2019,Ueberbaut,2233.324892955,205.847861472504
1,TR,,261,11,Zürich,2019,Technischer Rest,1457.134268655,210.710286207896
1,S,,261,2,Zürich,2019,Sofort baureif,333.2783,74.4278646577216
1,S,,261,2,Zürich,2019,Sofort baureif,577.37165714,97.5881364875795
1,B,,261,1,Zürich,2019,Ueberbaut,21400.677656455,1058.13919144485
1,S,,261,2,Zürich,2019,Sofort baureif,345.271745515,81.5462005881383
1,B,,261,1,Zürich,2019,Ueberbaut,11163.60184029,1297.6581506288
1,B,,261,1,Zürich,2019,Ueberbaut,7786.09337362,694.814188256976
1,B,,261,1,Zürich,2019,Ueberbaut,10039.870264345,755.273176124354
1,B,,261,1,Zürich,2019,Ueberbaut,3378.3840534,244.05034741819
1,B,,261,1,Zürich,2019,Ueberbaut,1409.363085235,155.476576863499
1,B,,261,1,Zürich,2019,Ueberbaut,30774.937575985,869.236562233375
1,B,,261,1,Zürich,2019,Ueberbaut,95140.699390055,2095.31411187075
1,B,,261,1,Zürich,2019,Ueberbaut,12516.79196337,541.643945928824
1,B,,261,1,Zürich,2019,Ueberbaut,2561.19229104,253.001839698131
1,B,,261,1,Zürich,2019,Ueberbaut,4063.39942588,264.55984222102
1,B,,261,1,Zürich,2019,Ueberbaut,6341.178607,358.227000208316
1,B,,261,1,Zürich,2019,Ueberbaut,4369.447546955,269.853915866975
1,B,,261,1,Zürich,2019,Ueberbaut,2436.7551295,274.543891832165
1,B,,261,1,Zürich,2019,Ueberbaut,2972.45186125,219.886765985876
1,B,,261,1,Zürich,2019,Ueberbaut,5007.255197845,284.983473792306
1,B,,261,1,Zürich,2019,Ueberbaut,3915.625422435,247.080141733451
1,B,,261,1,Zürich,2019,Ueberbaut,4277.740899605,261.296870845216
1,B,,261,1,Zürich,2019,Ueberbaut,9401.588981435,401.789444081126
1,B,,261,1,Zürich,2019,Ueberbaut,2846.0831715,210.97047278124
1,B,,261,1,Zürich,2019,Ueberbaut,11544.714856685,426.654638635328
1,B,,261,1,Zürich,2019,Ueberbaut,5742.171216,302.359979807538
1,B,,261,1,Zürich,2019,Ueberbaut,10542.7177423,571.1962828168
1,B,,261,1,Zürich,2019,Ueberbaut,3276.9313026,228.415507866105
1,B,,261,1,Zürich,2019,Ueberbaut,6293.07519835,333.219745304462
1,B,,261,1,Zürich,2019,Ueberbaut,7887.723266,421.283057882408
1,B,,261,1,Zürich,2019,Ueberbaut,3151.398760945,246.810699576648
1,B,,261,1,Zürich,2019,Ueberbaut,4835.124244,273.798921575312
1,B,,261,1,Zürich,2019,Ueberbaut,7247.932287,392.045978347919
1,B,,261,1,Zürich,2019,Ueberbaut,3073.797291075,273.504606677603
1,B,,261,1,Zürich,2019,Ueberbaut,3326.2997938,233.130982304819
1,B,,261,1,Zürich,2019,Ueberbaut,3123.97041845,228.61061284929
1,B,,261,1,Zürich,2019,Ueberbaut,3336.2339727,233.093065970885
1,B,,261,1,Zürich,2019,Ueberbaut,3.737372485,93.7575527488187
1,B,,261,1,Zürich,2019,Ueberbaut,4364.927644,267.555191824622
1,TR,,261,11,Zürich,2019,Technischer Rest,101.40116659,50.3835824731512
1,B,,261,1,Zürich,2019,Ueberbaut,1890.030249215,182.370067346175
1,B,,261,1,Zürich,2019,Ueberbaut,4989.28960555,292.856569822367
1,B,,261,1,Zürich,2019,Ueberbaut,7748.336056665,479.798087946561
1,B,,261,1,Zürich,2019,Ueberbaut,10109.0442987,483.145327735944
1,B,,261,1,Zürich,2019,Ueberbaut,80.44307587,63.4785075155463
1,B,,261,1,Zürich,2019,Ueberbaut,2004.9676945,205.365567692785
1,B,,261,1,Zürich,2019,Ueberbaut,707.077386,112.268387488046
1,B,,261,1,Zürich,2019,Ueberbaut,119.28440415,200.632964306335
1,B,,261,1,Zürich,2019,Ueberbaut,9390.929106405,700.369719933241
1,TR,,261,11,Zürich,2019,Technischer Rest,1421.167158625,154.715743174858
1,TR,,261,11,Zürich,2019,Technischer Rest,1541.121986,157.036300827838
1,B,,261,1,Zürich,2019,Ueberbaut,21559.693887905,1270.35543921729
1,S,,261,2,Zürich,2019,Sofort baureif,571.5538453,100.379321047524
1,S,,261,2,Zürich,2019,Sofort baureif,16701.08339861,774.470358539305
1,B,,261,1,Zürich,2019,Ueberbaut,1783.00587821,215.215236954716
1,B,,261,1,Zürich,2019,Ueberbaut,9914.444402,406.880738568444
1,B,,261,1,Zürich,2019,Ueberbaut,28327.7219124,751.47536074404
1,B,,261,1,Zürich,2019,Ueberbaut,2680.4723914,412.579898438629
1,B,,261,1,Zürich,2019,Ueberbaut,4038.24083005,377.846621720154
1,B,,261,1,Zürich,2019,Ueberbaut,962.86152168,177.457951868149
1,B,,261,1,Zürich,2019,Ueberbaut,14467.95598635,523.725969756418
1,B,,261,1,Zürich,2019,Ueberbaut,6686.2069354,751.04848588671
1,B,,261,1,Zürich,2019,Ueberbaut,3510.02130103,452.115332819547
1,B,,261,1,Zürich,2019,Ueberbaut,26604.950309155,3280.06590334069
1,B,,261,1,Zürich,2019,Ueberbaut,3884.3797536,317.785750617909
1,B,,261,1,Zürich,2019,Ueberbaut,3209.40540815,233.001538150913
1,B,,261,1,Zürich,2019,Ueberbaut,152.34054987,90.1378165494999
