Date,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,SumCars
2017-10-05 10:00:00,2679772,1246877,247.0
2018-09-23 00:00:00,2679776,1246865,72.0
2019-02-08 16:00:00,2679776,1246875,576.0
2020-02-22 18:00:00,2679776,1246876,235.0
2015-12-16 13:00:00,2679777,1246896,296.0
2017-06-23 13:00:00,2679778,1249705,882.0
2017-09-20 18:00:00,2679779,1246751,484.0
2014-09-11 10:00:00,2679779,1246873,223.0
2014-10-07 21:00:00,2679784,1246728,110.0
2019-06-27 18:00:00,2679784,1250306,1027.0
2018-04-22 08:00:00,2679785,1246765,112.0
2016-05-14 00:00:00,2679785,1246882,92.0
2016-04-16 14:00:00,2679786,1246911,345.0
2018-07-10 06:00:00,2679787,1246854,606.0
2020-07-13 19:00:00,2679790,1246743,190.0
2015-01-05 20:00:00,2679792,1246784,106.0
2015-02-14 18:00:00,2679792,1246785,282.0
2019-07-11 07:00:00,2679792,1246853,609.0
2015-07-04 18:00:00,2679794,1250416,541.0
2015-08-15 23:00:00,2679796,1246851,92.0
2019-07-25 09:00:00,2679797,1246852,350.0
2017-12-18 08:00:00,2679799,1246852,768.0
2016-11-25 17:00:00,2679800,1246850,492.0
2019-06-03 22:00:00,2679800,1246917,147.0
2018-07-31 07:00:00,2679803,1246850,563.0
2016-12-21 11:00:00,2679803,1250414,646.0
2019-01-05 12:00:00,2679803,1250414,426.0
2013-05-08 08:00:00,2679804,1246849,913.0
2017-09-14 11:00:00,2679804,1246911,313.0
2015-12-09 06:00:00,2679808,1246852,597.0
2013-08-02 21:00:00,2679808,1250413,247.0
2018-08-31 14:00:00,2679810,1246913,340.0
2017-11-24 16:00:00,2679810,1250412,862.0
2014-11-12 17:00:00,2679811,1246849,367.0
2019-08-25 12:00:00,2679811,1246849,235.0
2018-02-15 17:00:00,2679811,1246912,1021.0
2018-07-05 07:00:00,2679829,1246899,875.0
2012-04-17 18:00:00,2679831,1250398,956.0
2014-04-10 08:00:00,2679839,1246855,785.0
2014-12-10 18:00:00,2679839,1246900,355.0
2013-07-15 15:00:00,2679843,1246913,386.0
2017-05-18 16:00:00,2679847,1246901,366.0
2017-09-17 21:00:00,2679848,1246902,133.0
2019-02-16 01:00:00,2679849,1250396,63.0
2013-12-25 15:00:00,2679850,1246904,248.0
2020-10-29 17:00:00,2679852,1246849,390.0
2015-09-16 16:00:00,2679852,1246856,302.0
2020-09-07 14:00:00,2679853,1246952,240.0
2018-04-16 05:00:00,2679855,1246836,77.0
2016-04-20 08:00:00,2679856,1246920,839.0
2016-07-27 14:00:00,2679858,1246844,283.0
2018-04-02 14:00:00,2679859,1250395,428.0
2019-07-24 11:00:00,2679863,1246878,242.0
2016-11-07 15:00:00,2679865,1246827,290.0
2013-08-27 16:00:00,2679865,1246888,469.0
2020-09-26 15:00:00,2679866,1246873,322.0
2018-06-07 00:00:00,2679866,1246911,25.0
2017-09-20 18:00:00,2679867,1246881,484.0
2019-09-22 08:00:00,2679867,1246982,69.0
2020-07-16 18:00:00,2679870,1246914,326.0
2019-09-01 17:00:00,2679871,1246875,302.0
2014-10-22 00:00:00,2679874,1246855,21.0
2015-11-17 11:00:00,2679876,1246909,308.0
2016-07-05 15:00:00,2679876,1246912,303.0
2017-10-18 07:00:00,2679876,1246971,224.0
2019-03-10 16:00:00,2679877,1246908,307.0
2019-10-17 08:00:00,2679877,1246912,532.0
2017-03-15 09:00:00,2679878,1246898,437.0
2018-03-14 11:00:00,2679879,1246907,292.0
2015-12-20 12:00:00,2679881,1246820,285.0
2016-09-09 11:00:00,2679881,1246863,297.0
2017-03-02 17:00:00,2679881,1246863,447.0
2016-06-30 11:00:00,2679881,1250398,621.0
2013-08-07 09:00:00,2679882,1246861,471.0
2013-09-21 14:00:00,2679882,1246862,497.0
2015-10-01 10:00:00,2679882,1246870,302.0
2018-01-04 18:00:00,2679883,1246861,269.0
2016-06-04 14:00:00,2679884,1246863,325.0
2018-08-21 16:00:00,2679885,1246855,336.0
2019-10-14 16:00:00,2679886,1246862,261.0
2020-02-15 12:00:00,2679887,1250395,547.0
2016-05-14 11:00:00,2679888,1246865,326.0
2016-08-08 15:00:00,2679889,1246865,221.0
2019-07-30 13:00:00,2679892,1246878,263.0
2017-09-20 18:00:00,2679892,1246981,478.0
2014-07-06 14:00:00,2679892,1250398,508.0
2016-03-28 17:00:00,2679895,1246855,325.0
2018-08-21 14:00:00,2679902,1246839,313.0
2016-02-29 15:00:00,2679904,1246859,268.0
2019-12-02 00:00:00,2679904,1246994,26.0
2015-09-14 22:00:00,2679906,1250392,147.0
2018-03-16 14:00:00,2679907,1246841,341.0
2017-07-09 17:00:00,2679908,1246940,318.0
2019-04-18 10:00:00,2679912,1246830,349.0
2019-08-30 21:00:00,2679915,1246943,163.0
2018-08-05 12:00:00,2679917,1250381,372.0
2018-09-27 16:00:00,2679918,1246843,342.0
2012-09-15 14:00:00,2679918,1247964,310.0
2020-10-02 17:00:00,2679919,1246930,467.0
2017-01-23 20:00:00,2679920,1246906,106.0
2020-07-23 17:00:00,2679922,1246914,371.0
2014-03-25 00:00:00,2679922,1246930,10.0
2017-05-18 17:00:00,2679922,1250387,1479.0
2017-08-15 14:00:00,2679923,1246845,280.0
2015-07-28 15:00:00,2679927,1250396,586.0
2012-02-18 11:00:00,2679927,1250402,612.0
2018-06-11 07:00:00,2679928,1246907,992.0
2016-04-30 22:00:00,2679929,1250392,251.0
2013-07-13 14:00:00,2679929,1250399,664.0
2019-05-05 15:00:00,2679930,1250396,469.0
2017-05-07 10:00:00,2679932,1250386,301.0
2016-08-01 22:00:00,2679935,1246945,125.0
2016-03-13 20:00:00,2679936,1246944,128.0
2013-05-02 20:00:00,2679939,1250416,315.0
2017-08-21 08:00:00,2679943,1246911,647.0
2016-03-20 11:00:00,2679944,1246929,231.0
2015-07-14 13:00:00,2679944,1248015,274.0
2013-11-19 18:00:00,2679946,1248014,318.0
2018-06-25 19:00:00,2679948,1250382,725.0
2015-08-15 17:00:00,2679954,1248012,345.0
2017-08-24 10:00:00,2679959,1246914,358.0
2017-02-23 10:00:00,2679961,1248013,310.0
2019-05-10 08:00:00,2679962,1248012,273.0
2017-03-22 12:00:00,2679976,1247885,298.0
2018-04-19 21:00:00,2679981,1247993,226.0
2013-04-10 15:00:00,2679982,1247852,377.0
2020-08-19 19:00:00,2679982,1247854,269.0
2019-02-28 07:00:00,2679984,1247855,482.0
2013-11-09 12:00:00,2679990,1247858,435.0
2017-02-09 17:00:00,2679990,1247988,423.0
2020-01-11 11:00:00,2679992,1247867,328.0
2018-06-01 11:00:00,2679995,1247994,292.0
2017-05-27 21:00:00,2679998,1247991,188.0
2013-04-03 18:00:00,2680000,1247885,352.0
2017-11-21 01:00:00,2680005,1247893,33.0
2018-07-12 14:00:00,2680006,1247890,276.0
2016-08-26 16:00:00,2680009,1247979,339.0
2013-05-13 11:00:00,2680014,1247889,289.0
2017-03-30 10:00:00,2680018,1247904,317.0
2018-03-03 11:00:00,2680018,1247971,283.0
2017-04-12 15:00:00,2680023,1247909,352.0
2020-10-22 18:00:00,2680027,1247966,364.0
2015-09-24 09:00:00,2680028,1247918,299.0
2020-10-02 13:00:00,2680028,1247919,320.0
2016-07-18 09:00:00,2680028,1247921,260.0
2020-04-05 09:00:00,2680028,1247976,73.0
2013-08-06 06:00:00,2680032,1247925,214.0
2019-05-27 08:00:00,2680035,1247963,211.0
2019-04-02 14:00:00,2680037,1247944,283.0
2019-11-15 09:00:00,2680038,1247948,290.0
2013-10-18 17:00:00,2680040,1247953,293.0
2016-07-07 19:00:00,2680044,1247948,269.0
2016-01-01 17:00:00,2680046,1247962,196.0
2016-03-02 15:00:00,2680047,1247958,196.0
2014-02-16 04:00:00,2680048,1247963,78.0
2016-12-20 17:00:00,2680049,1247952,385.0
2020-02-14 05:00:00,2680050,1247950,79.0
2015-08-12 13:00:00,2680051,1247988,312.0
2015-04-05 20:00:00,2680053,1247961,203.0
2013-06-05 17:00:00,2680053,1247962,354.0
2013-08-03 14:00:00,2680054,1247944,228.0
2014-09-04 15:00:00,2680055,1247942,300.0
2017-01-30 18:00:00,2680055,1247942,345.0
2018-12-10 05:00:00,2680055,1247961,94.0
2012-10-07 11:00:00,2680056,1247977,234.0
2019-03-01 07:00:00,2680058,1247754,320.0
2014-11-21 12:00:00,2680059,1247947,272.0
2012-07-28 14:00:00,2680060,1247958,244.0
2013-06-05 17:00:00,2680060,1247959,354.0
2018-10-09 09:00:00,2680060,1247959,246.0
2014-10-29 17:00:00,2680060,1247980,381.0
2018-06-28 18:00:00,2680061,1247927,280.0
2014-12-16 17:00:00,2680062,1247986,329.0
2018-10-29 16:00:00,2680063,1247980,375.0
2019-07-21 13:00:00,2680065,1247934,228.0
2014-09-10 20:00:00,2680065,1247991,269.0
2016-11-03 18:00:00,2680067,1247958,354.0
2013-08-30 12:00:00,2680068,1247986,336.0
2017-04-12 06:00:00,2680069,1247931,271.0
2019-07-01 13:00:00,2680070,1247931,329.0
2018-10-02 16:00:00,2680070,1247932,356.0
2014-07-23 08:00:00,2680071,1247931,275.0
2016-04-15 10:00:00,2680071,1247933,306.0
2018-04-11 08:00:00,2680072,1247930,301.0
2016-07-08 14:00:00,2680072,1247931,331.0
2017-01-12 07:00:00,2680072,1247931,297.0
2018-03-02 08:00:00,2680072,1247931,275.0
2020-09-11 17:00:00,2680072,1247931,349.0
2020-09-07 21:00:00,2680072,1247932,227.0
2016-11-26 13:00:00,2680073,1247930,313.0
2017-02-20 10:00:00,2680073,1247931,256.0
2015-08-07 18:00:00,2680074,1247936,235.0
2019-11-15 13:00:00,2680075,1247933,335.0
2013-06-14 08:00:00,2680076,1247926,249.0
2016-11-29 21:00:00,2680076,1247951,212.0
2017-12-14 13:00:00,2680079,1247954,291.0
2016-03-28 17:00:00,2680080,1247998,263.0
2018-09-12 08:00:00,2680083,1247917,369.0
2016-03-04 11:00:00,2680084,1247919,349.0
2013-09-08 14:00:00,2680086,1247915,318.0
2015-02-10 01:00:00,2680086,1247946,23.0
2014-03-03 21:00:00,2680087,1248019,206.0
2019-08-21 21:00:00,2680092,1247814,154.0
2015-10-23 15:00:00,2680093,1247929,353.0
2019-03-11 08:00:00,2680094,1247950,297.0
2018-09-29 11:00:00,2680097,1248034,326.0
2016-08-31 17:00:00,2680100,1247932,373.0
2015-10-24 10:00:00,2680101,1247932,232.0
2016-12-26 20:00:00,2680101,1247932,171.0
2017-02-14 09:00:00,2680101,1247932,304.0
2019-05-05 04:00:00,2680102,1246947,17.0
2019-04-03 06:00:00,2680102,1247929,371.0
2016-12-11 19:00:00,2680102,1247932,276.0
2015-06-01 07:00:00,2680102,1247945,280.0
2015-04-18 21:00:00,2680103,1247929,82.0
2019-09-13 14:00:00,2680104,1246947,262.0
2015-07-29 14:00:00,2680104,1246951,271.0
2013-11-27 20:00:00,2680104,1247946,185.0
2018-06-28 07:00:00,2680104,1247946,286.0
2016-10-09 11:00:00,2680104,1248044,202.0
2015-06-15 01:00:00,2680105,1246948,6.0
2019-02-21 09:00:00,2680105,1246949,204.0
2019-11-29 12:00:00,2680105,1246957,248.0
2013-07-07 21:00:00,2680105,1247928,198.0
2017-10-26 11:00:00,2680106,1247919,339.0
2020-08-24 19:00:00,2680106,1247930,264.0
2016-08-30 10:00:00,2680106,1248008,261.0
2018-11-19 17:00:00,2680107,1247906,279.0
2016-05-03 15:00:00,2680107,1248038,319.0
2016-12-19 17:00:00,2680110,1247894,294.0
2015-01-04 10:00:00,2680110,1248052,151.0
2020-12-18 12:00:00,2680112,1246959,298.0
2017-06-12 13:00:00,2680114,1247817,283.0
2020-03-11 14:00:00,2680121,1246956,256.0
2019-10-11 12:00:00,2680121,1247883,291.0
2015-11-24 17:00:00,2680124,1246942,351.0
2020-05-17 01:00:00,2680125,1247872,45.0
2019-01-20 09:00:00,2680126,1247942,220.0
2016-01-17 13:00:00,2680127,1247942,248.0
2015-10-26 13:00:00,2680128,1246969,273.0
2015-04-29 01:00:00,2680128,1248075,44.0
2016-03-25 01:00:00,2680129,1246964,24.0
2012-12-21 12:00:00,2680129,1248074,318.0
2012-07-05 16:00:00,2680133,1248071,341.0
2019-12-03 22:00:00,2680134,1248074,201.0
2015-08-22 10:00:00,2680136,1247859,287.0
2020-06-13 11:00:00,2680138,1247939,341.0
2016-08-18 19:00:00,2680138,1248069,268.0
2015-08-26 17:00:00,2680141,1247933,108.0
2018-11-08 16:00:00,2680143,1246751,367.0
2016-05-14 09:00:00,2680143,1247839,256.0
2020-09-21 14:00:00,2680146,1246754,256.0
2020-12-31 17:00:00,2680146,1247937,339.0
2015-03-15 20:00:00,2680147,1248097,253.0
2019-02-01 06:00:00,2680151,1246760,204.0
2020-05-19 06:00:00,2680157,1247046,163.0
2015-08-03 17:00:00,2680161,1248107,273.0
2020-05-21 14:00:00,2680163,1247939,294.0
2017-12-05 10:00:00,2680165,1247811,296.0
2018-12-31 01:00:00,2680174,1247798,24.0
2013-09-27 20:00:00,2680182,1248132,265.0
2018-03-02 07:00:00,2680183,1248127,245.0
2014-03-06 13:00:00,2680190,1248125,325.0
2016-11-11 15:00:00,2680196,1247779,388.0
2014-04-13 00:00:00,2680197,1246986,64.0
2013-11-17 21:00:00,2680197,1247770,137.0
2014-08-13 16:00:00,2680200,1247941,455.0
2018-04-01 14:00:00,2680202,1247930,300.0
2018-10-07 21:00:00,2680206,1246966,124.0
2015-07-15 17:00:00,2680206,1247939,361.0
2019-07-25 09:00:00,2680207,1247944,320.0
2013-05-29 11:00:00,2680208,1247935,356.0
2016-10-21 16:00:00,2680208,1247939,364.0
2019-12-23 16:00:00,2680209,1247758,416.0
2020-08-10 17:00:00,2680211,1246983,346.0
2020-08-13 15:00:00,2680211,1247938,357.0
2019-09-11 09:00:00,2680221,1248051,259.0
2020-05-31 15:00:00,2680231,1246972,221.0
2020-01-05 19:00:00,2680231,1246973,145.0
2014-10-03 08:00:00,2680232,1246978,233.0
2020-06-23 17:00:00,2680232,1246994,235.0
2019-07-23 16:00:00,2680232,1246995,218.0
2018-10-05 14:00:00,2680232,1247002,250.0
2012-09-16 01:00:00,2680234,1247737,93.0
2014-05-30 19:00:00,2680235,1246973,223.0
2013-08-23 19:00:00,2680243,1246990,242.0
2015-10-12 18:00:00,2680243,1247003,301.0
2016-07-31 18:00:00,2680243,1248054,257.0
2012-10-03 10:00:00,2680245,1247001,225.0
2019-05-25 03:00:00,2680245,1252629,64.0
2019-04-05 07:00:00,2680254,1247713,351.0
2015-10-06 16:00:00,2680257,1246979,335.0
2015-03-02 16:00:00,2680257,1246985,349.0
2018-11-22 17:00:00,2680258,1247940,310.0
2020-04-05 17:00:00,2680259,1246976,202.0
2020-06-25 21:00:00,2680259,1246978,138.0
2013-02-15 15:00:00,2680259,1246991,278.0
2016-02-24 06:00:00,2680260,1246989,172.0
2014-02-12 19:00:00,2680260,1246990,160.0
2012-11-16 16:00:00,2680260,1247000,352.0
2012-11-10 06:00:00,2680261,1246987,80.0
2015-11-13 09:00:00,2680261,1246990,258.0
2020-08-25 15:00:00,2680261,1246994,274.0
2014-05-16 08:00:00,2680262,1246984,235.0
2020-06-11 17:00:00,2680262,1246988,324.0
2014-01-15 00:00:00,2680263,1247695,37.0
2012-07-10 10:00:00,2680264,1246987,252.0
2013-06-27 09:00:00,2680264,1246990,251.0
2015-12-21 11:00:00,2680265,1246990,293.0
2015-09-04 06:00:00,2680265,1252766,553.0
2019-02-16 16:00:00,2680266,1247692,273.0
2013-02-05 11:00:00,2680266,1252764,631.0
2016-07-17 18:00:00,2680266,1252766,470.0
2019-06-28 10:00:00,2680267,1247939,200.0
2013-07-19 11:00:00,2680267,1252752,614.0
2020-01-19 17:00:00,2680268,1246973,259.0
2019-07-21 19:00:00,2680269,1246970,234.0
2013-10-16 16:00:00,2680269,1251087,463.0
2016-11-04 22:00:00,2680269,1252740,347.0
2015-01-07 15:00:00,2680270,1246988,314.0
2020-11-03 17:00:00,2680270,1252770,1220.0
2019-11-22 17:00:00,2680271,1246995,278.0
2014-04-23 17:00:00,2680271,1247005,343.0
2019-04-18 16:00:00,2680272,1246996,288.0
2020-11-30 08:00:00,2680272,1246996,208.0
2020-08-06 17:00:00,2680273,1246997,340.0
2016-11-20 18:00:00,2680273,1252751,522.0
2016-12-15 17:00:00,2680273,1252761,1351.0
2016-12-13 16:00:00,2680273,1252764,1336.0
2015-05-30 03:00:00,2680274,1249579,158.0
2012-01-07 20:00:00,2680274,1252757,361.0
2015-11-21 18:00:00,2680275,1252755,739.0
2019-12-13 07:00:00,2680275,1252756,624.0
2017-11-30 09:00:00,2680276,1249577,833.0
2012-11-20 13:00:00,2680276,1252748,728.0
2016-07-02 14:00:00,2680276,1252753,747.0
2016-02-10 23:00:00,2680278,1246894,93.0
2018-07-13 11:00:00,2680278,1252754,700.0
2019-05-31 19:00:00,2680278,1252786,591.0
2014-05-13 11:00:00,2680279,1252753,661.0
2017-08-21 13:00:00,2680279,1252753,639.0
2012-11-06 07:00:00,2680280,1246988,205.0
2018-08-28 14:00:00,2680281,1250210,185.0
2020-11-06 16:00:00,2680281,1252604,681.0
2017-05-30 15:00:00,2680281,1252755,898.0
2018-10-30 06:00:00,2680282,1252783,579.0
2017-03-20 10:00:00,2680283,1252750,609.0
2013-08-12 16:00:00,2680284,1251000,494.0
2016-06-01 16:00:00,2680285,1249579,541.0
2016-09-02 16:00:00,2680285,1252757,1276.0
2020-08-10 21:00:00,2680286,1252739,302.0
2015-09-19 05:00:00,2680287,1252747,96.0
2014-06-01 12:00:00,2680288,1246854,170.0
2020-08-04 17:00:00,2680289,1246890,291.0
2013-08-10 04:00:00,2680289,1247091,17.0
2012-09-14 15:00:00,2680289,1247938,392.0
2012-05-11 12:00:00,2680289,1252754,718.0
2015-07-02 11:00:00,2680290,1246981,314.0
2019-03-23 18:00:00,2680290,1252754,770.0
2014-07-15 16:00:00,2680292,1252753,1166.0
2012-04-12 01:00:00,2680295,1249574,59.0
2020-10-20 15:00:00,2680295,1252746,857.0
2018-12-20 12:00:00,2680298,1246735,276.0
2018-12-24 05:00:00,2680298,1246834,29.0
2016-04-14 16:00:00,2680299,1247001,335.0
2015-08-27 11:00:00,2680299,1247002,299.0
2016-12-09 07:00:00,2680300,1249658,831.0
2018-08-14 17:00:00,2680302,1252744,1433.0
2012-11-09 18:00:00,2680303,1246730,315.0
2013-12-13 15:00:00,2680303,1247002,343.0
2012-09-25 17:00:00,2680305,1249589,868.0
2017-09-10 12:00:00,2680306,1252737,562.0
2017-05-09 09:00:00,2680308,1249590,704.0
2020-03-03 08:00:00,2680309,1251037,517.0
2012-02-29 18:00:00,2680310,1249595,750.0
2019-11-21 15:00:00,2680312,1252738,1025.0
2018-07-07 22:00:00,2680313,1250169,105.0
2017-04-06 19:00:00,2680314,1252733,763.0
2017-02-22 08:00:00,2680315,1252733,553.0
2016-06-22 07:00:00,2680317,1249597,800.0
2016-11-16 15:00:00,2680319,1249637,676.0
2012-11-02 13:00:00,2680321,1246748,335.0
2020-09-08 17:00:00,2680323,1249633,784.0
2020-04-07 06:00:00,2680324,1249619,913.0
2014-12-19 09:00:00,2680324,1252567,825.0
2020-12-22 03:00:00,2680325,1250290,3.0
2016-10-21 16:00:00,2680327,1252723,888.0
2015-06-29 21:00:00,2680330,1249618,422.0
2015-12-17 18:00:00,2680330,1249618,848.0
2015-12-20 10:00:00,2680330,1249619,483.0
2014-10-22 15:00:00,2680330,1249750,788.0
2016-04-08 13:00:00,2680331,1252548,709.0
2015-09-11 18:00:00,2680336,1249638,876.0
2014-04-22 22:00:00,2680337,1249618,218.0
2017-09-15 15:00:00,2680337,1249630,529.0
2018-10-01 17:00:00,2680337,1252717,1339.0
2017-06-03 01:00:00,2680339,1249618,149.0
2017-10-26 18:00:00,2680339,1249618,721.0
2012-08-14 17:00:00,2680340,1249615,819.0
2014-01-20 09:00:00,2680340,1249624,781.0
2012-08-31 16:00:00,2680340,1252709,798.0
2015-12-22 14:00:00,2680340,1252710,729.0
2017-03-18 08:00:00,2680341,1249610,425.0
2014-02-03 10:00:00,2680341,1252709,591.0
2018-04-24 10:00:00,2680341,1252710,654.0
2018-10-18 19:00:00,2680341,1252710,580.0
2020-11-19 15:00:00,2680341,1252710,632.0
2017-03-24 15:00:00,2680342,1249607,695.0
2016-06-24 09:00:00,2680342,1249623,625.0
2017-08-22 23:00:00,2680343,1252552,136.0
2020-06-19 01:00:00,2680343,1252715,50.0
2019-10-04 07:00:00,2680344,1249624,1021.0
2012-06-22 07:00:00,2680344,1249628,1137.0
2019-10-07 13:00:00,2680344,1252712,596.0
2018-11-22 09:00:00,2680346,1249604,887.0
2019-05-20 20:00:00,2680347,1249613,468.0
2016-03-17 01:00:00,2680348,1249613,79.0
2018-11-28 21:00:00,2680348,1250273,57.0
2019-11-27 07:00:00,2680348,1252698,930.0
2016-02-08 14:00:00,2680352,1249599,697.0
2018-12-12 13:00:00,2680353,1249597,784.0
2015-03-06 04:00:00,2680353,1249605,207.0
2012-01-19 18:00:00,2680354,1247011,332.0
2019-07-05 13:00:00,2680358,1252671,663.0
2012-05-25 14:00:00,2680360,1249620,801.0
2012-02-24 08:00:00,2680361,1249600,1046.0
2012-12-04 11:00:00,2680361,1249615,764.0
2012-04-29 14:00:00,2680362,1249620,506.0
2019-10-24 15:00:00,2680363,1252523,589.0
2019-10-07 08:00:00,2680366,1249603,959.0
2019-11-03 08:00:00,2680366,1249603,168.0
2012-01-28 16:00:00,2680367,1247344,288.0
2015-08-29 08:00:00,2680367,1249600,484.0
2016-07-03 00:00:00,2680367,1249602,413.0
2020-11-07 12:00:00,2680367,1249602,789.0
2020-06-20 11:00:00,2680367,1252509,659.0
2017-06-10 08:00:00,2680367,1252724,389.0
2019-09-21 06:00:00,2680368,1249601,385.0
2020-07-11 19:00:00,2680368,1249605,640.0
2012-09-09 03:00:00,2680368,1251261,28.0
2014-11-21 11:00:00,2680369,1252676,712.0
2015-11-29 04:00:00,2680371,1249602,127.0
2019-12-02 07:00:00,2680371,1249608,1049.0
2014-08-12 09:00:00,2680374,1249598,818.0
2014-11-14 19:00:00,2680374,1249598,690.0
2018-11-22 10:00:00,2680375,1250233,105.0
2013-12-17 18:00:00,2680375,1251061,536.0
2012-05-10 22:00:00,2680376,1247351,119.0
2016-06-03 14:00:00,2680376,1249595,665.0
2018-02-28 16:00:00,2680377,1251061,488.0
2017-08-27 21:00:00,2680379,1247496,124.0
2014-11-19 09:00:00,2680380,1250937,340.0
2016-10-26 15:00:00,2680383,1247364,271.0
2019-07-11 19:00:00,2680385,1251051,305.0
2016-07-06 16:00:00,2680386,1249575,663.0
2020-05-22 09:00:00,2680386,1250943,238.0
2018-03-28 17:00:00,2680386,1251193,462.0
2019-07-17 21:00:00,2680386,1252753,512.0
2019-04-04 09:00:00,2680387,1247009,196.0
2014-08-02 21:00:00,2680389,1247007,82.0
2015-05-28 06:00:00,2680389,1252480,967.0
2015-07-24 22:00:00,2680389,1252681,320.0
2020-03-18 09:00:00,2680390,1247531,152.0
2020-12-01 21:00:00,2680392,1250956,144.0
2016-04-26 16:00:00,2680393,1247382,333.0
2012-11-29 16:00:00,2680394,1247010,325.0
2019-04-03 19:00:00,2680394,1247381,209.0
2016-10-28 06:00:00,2680394,1247525,171.0
2018-11-21 21:00:00,2680396,1249585,330.0
2018-12-03 16:00:00,2680398,1247019,279.0
2017-04-01 13:00:00,2680398,1247514,250.0
2017-10-12 15:00:00,2680399,1247535,220.0
2013-11-29 16:00:00,2680399,1251030,544.0
2016-07-13 01:00:00,2680399,1251187,19.0
2017-11-21 20:00:00,2680399,1252674,508.0
2020-01-18 13:00:00,2680402,1247544,214.0
2020-05-01 22:00:00,2680403,1249723,182.0
2020-09-22 17:00:00,2680404,1247371,289.0
2016-04-16 12:00:00,2680407,1249580,661.0
2014-03-05 08:00:00,2680409,1247498,246.0
2014-12-10 07:00:00,2680409,1247506,253.0
2019-02-09 12:00:00,2680411,1247024,252.0
2014-01-08 08:00:00,2680412,1247541,255.0
2013-01-17 17:00:00,2680412,1252665,815.0
2018-09-27 19:00:00,2680416,1246940,229.0
2017-07-08 00:00:00,2680416,1247415,68.0
2019-10-03 11:00:00,2680417,1252750,679.0
2017-03-16 16:00:00,2680418,1252666,1269.0
2016-02-23 08:00:00,2680424,1252648,786.0
2012-03-29 08:00:00,2680426,1252651,1000.0
2017-02-06 17:00:00,2680427,1251120,511.0
2016-06-07 14:00:00,2680427,1252659,479.0
2013-07-12 09:00:00,2680428,1247517,228.0
2019-09-12 09:00:00,2680429,1252660,524.0
2013-04-16 17:00:00,2680430,1252658,1199.0
2020-05-05 17:00:00,2680432,1247516,316.0
2018-11-08 17:00:00,2680432,1252661,1491.0
2015-07-01 15:00:00,2680434,1252646,618.0
2014-01-24 20:00:00,2680434,1252657,506.0
2016-12-30 13:00:00,2680435,1247440,232.0
2017-01-19 21:00:00,2680437,1247511,111.0
2019-12-06 20:00:00,2680438,1247485,140.0
2015-09-17 19:00:00,2680439,1247510,208.0
2017-01-15 18:00:00,2680439,1252645,612.0
2019-06-22 17:00:00,2680439,1252652,755.0
2015-11-20 19:00:00,2680440,1247508,235.0
2014-02-20 08:00:00,2680441,1252650,724.0
2018-02-28 16:00:00,2680442,1252654,1272.0
2017-03-15 21:00:00,2680447,1247501,122.0
2012-07-02 19:00:00,2680449,1247463,226.0
2015-09-01 18:00:00,2680450,1252648,1487.0
2015-01-08 19:00:00,2680451,1247465,201.0
2020-01-21 18:00:00,2680452,1247497,230.0
2020-10-06 14:00:00,2680452,1252643,759.0
2018-02-21 16:00:00,2680453,1250064,274.0
2019-09-20 07:00:00,2680454,1247473,202.0
2013-01-27 16:00:00,2680455,1247472,252.0
2015-11-03 23:00:00,2680455,1247472,55.0
2018-06-08 17:00:00,2680455,1247476,363.0
2013-01-21 17:00:00,2680455,1247491,401.0
2015-06-02 06:00:00,2680456,1247469,221.0
